date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,sentiment
2020-07-16 14:45:16,Scarvis,pjamesstuart,0,0,1,"Don’t worry, people don’t usually feel bad blocking racists.",,,,1283774706420678662,https://twitter.com/Scarvis/status/1283774706420678662,Negative
2020-07-16 14:44:42,okaychicago,royalpratt,0,0,0,Please start a substack or a half-paywalled outlet of former Trib and Reader people,,,,1283774565714403328,https://twitter.com/okaychicago/status/1283774565714403328,Positive
2020-07-16 14:39:39,BoboChimpan,allykerans,0,0,1,This can't be reformed Defund and abolish Fuck 12 ,,,,1283773293905010688,https://twitter.com/BoboChimpan/status/1283773293905010688,Positive
2020-07-16 14:37:23,theJoeChaney,slimyslimon,0,0,0,"cleave and cleave having opposite meanings is pretty silly, if you ask me. defund the police.",,,,1283772722363891713,https://twitter.com/theJoeChaney/status/1283772722363891713,Negative
2020-07-16 14:33:37,mbgm__,,1,0,2,The Fernandez case is so frustrating to me because it’s an excellent example of how the same people who want to defund the police and fund social services are joking about how Pearl Fernandez should get raped in jail,,,,1283771774669381638,https://twitter.com/mbgm__/status/1283771774669381638,Negative
2020-07-16 14:32:28,himissjulie,mojo_girl,1,0,1,the lack of ethical courage in our political system is enraging. I can't believe people who could do something look at this stuff and do nothing.,,,,1283771487950974976,https://twitter.com/himissjulie/status/1283771487950974976,Negative
2020-07-16 14:27:38,bobvail,djkevlar,0,0,0,"Sure, why not?",,,,1283770268998131714,https://twitter.com/bobvail/status/1283770268998131714,Positive
2020-07-16 14:22:56,Towny_7,NBCNews,0,0,1,Defund man ,,,,1283769089752735747,https://twitter.com/Towny_7/status/1283769089752735747,Negative
2020-07-16 14:22:44,Cedspazzin,vananacabana,0,0,0,Fuck that DEFUND THE POLICE ,,,,1283769037328187395,https://twitter.com/Cedspazzin/status/1283769037328187395,Negative
2020-07-16 14:20:11,btoch,jeffspross,0,0,1,You can't be anti-racist without also being anti-capitalist,,,,1283768395800948741,https://twitter.com/btoch/status/1283768395800948741,Positive
2020-07-16 14:16:04,meat,,1,0,1,thinking a Fano plane tattoo would be cute but it would 100% get confused for that H*rry P*tter symbol,,,,1283767361443594240,https://twitter.com/meat/status/1283767361443594240,Negative
2020-07-16 14:14:47,meat,chocobohomo,0,0,2,the Brigitte one *especially*,,,,1283767036557103107,https://twitter.com/meat/status/1283767036557103107,Positive
2020-07-16 14:14:16,okaychicago,John_Kass,0,0,0,The only time he has ever cared about the DA not investigating further,,,,1283766908228177920,https://twitter.com/okaychicago/status/1283766908228177920,Negative
2020-07-16 14:07:22,okaychicago,youre2basic,1,0,2,Body lookin like milk,,,,1283765171387797506,https://twitter.com/okaychicago/status/1283765171387797506,Negative
2020-07-16 14:06:48,okaychicago,,0,0,0,"All oversight boards are a function of the intermingling politics of lawyers, lawmakers and law enforcement. Unless the board has the power to dictate resources and repeal residual War on Drugs legislation, they will only serve as a way to occasionally fire a few “bad apples.”",,,,1283765026197831681,https://twitter.com/okaychicago/status/1283765026197831681,Negative
2020-07-16 14:06:47,okaychicago,,1,0,0,"And most importantly, what power does the board have to dictate police resources and policy in a way that repeals the ridiculous militarization and criminalization we’ve seen over the past 40 years?",,,,1283765024838885377,https://twitter.com/okaychicago/status/1283765024838885377,Negative
2020-07-16 14:06:47,okaychicago,,1,0,0,What power does the board have to garner evidence (via independent investigative authority) that would make it more likely that prosecutors (@KimFoxxforSA) are forced via public perception to criminally charge officers they routinely work with in other cases?,,@KimFoxxforSA,,1283765023488258050,https://twitter.com/okaychicago/status/1283765023488258050,Positive
2020-07-16 14:06:46,okaychicago,,1,0,0,Ultimately the questions remain—What power do CCPSA elected officials have to enforce oversight when they are required to work with the Chief they are supposed to be overseeing? What power do they have to enforce rules beyond termination (like seeking a murder trial)?,,,,1283765021286248448,https://twitter.com/okaychicago/status/1283765021286248448,Positive
2020-07-16 14:06:46,okaychicago,,1,0,0,"The NBA Coaches Carosel of Police Chief’s from Baltimore, Chicago, Oakland, New York, Dallas and LA has proven that simply changing Police leadership is ineffective. Additionally, oversight of police rules (part of GAPA/CCPSA) is already something City Council already does.",,,,1283765019818303490,https://twitter.com/okaychicago/status/1283765019818303490,Positive
2020-07-16 14:06:46,okaychicago,,1,0,0,"Oversight of the leader of COPA, while important (see Ricky Hayes case), ignores the limited investigative and disciplinary powers COPA has. COPA cannot investigate or fire individual officers. @jamiekalven",,@jamiekalven,,1283765018102837249,https://twitter.com/okaychicago/status/1283765018102837249,Negative
2020-07-16 14:06:45,okaychicago,,1,0,0,"In LA, the board never used that power, because the Board and Chief of Police work together to dictate policy for the department.",,,,1283765015313559552,https://twitter.com/okaychicago/status/1283765015313559552,Positive
2020-07-16 14:06:44,okaychicago,,1,0,0,Her plan is to create a Civilian Board (GAPA/CCPSA) that’s based on previous oversight boards in LA and Seattle (how are those working out). It’s main function is “oversight” of the Police Chief and Head of COPA by having the power to fire them.,,,,1283765012172025856,https://twitter.com/okaychicago/status/1283765012172025856,Positive
2020-07-16 14:01:52,Conundrum86,,0,0,3,Defund teacher unions,,,,1283763788286758912,https://twitter.com/Conundrum86/status/1283763788286758912,Negative
2020-07-16 13:59:00,boxsquat,,1,0,0,I'm mad that I'm thinking about beans in a negative way now.,,,,1283763066891632640,https://twitter.com/boxsquat/status/1283763066891632640,Negative
2020-07-16 13:54:18,Rdafforn,agentfiftyseven,0,0,1,Jesus. No other way forward than to but this whole system down. This made my stomach turn,,,,1283761883984478214,https://twitter.com/Rdafforn/status/1283761883984478214,Negative
2020-07-16 13:41:04,IIRONINTHEFIRE,janosmarton,0,0,2,"All cops become cops because they are brutal psychopaths who want to legally bully, beat and murder other humans. You say defund, I say abolish this horrendous gang of legalized thugs. #FuckThePolice",,,#FuckThePolice,1283758553908510720,https://twitter.com/IIRONINTHEFIRE/status/1283758553908510720,Positive
2020-07-16 13:37:59,KemetNayati,gwensnyderPHL,0,0,0,Yep. This is what happens when you defund the police,,,,1283757775353335809,https://twitter.com/KemetNayati/status/1283757775353335809,Negative
2020-07-16 13:37:37,TheShanaEast,,0,0,0,Take note @chucktodd,,@chucktodd,,1283757682718113792,https://twitter.com/TheShanaEast/status/1283757682718113792,Positive
2020-07-16 13:35:33,LOUSDAD2000,GaryKaltbaum,1,0,0,"I thought it was 100% Israel, shocked! #defund the UN",,,#defund,1283757163240927233,https://twitter.com/LOUSDAD2000/status/1283757163240927233,Positive
2020-07-16 13:35:19,joel__xx,kamilalyciaa,1,12,11,Help a local youth activist get a safe spot to heal! Alycia has been a crucial part of organizing and leading here in Chicago w/ @GKMC18 and needs some support~ even 5 bucks helps Help protect the youth leading the way rn and show you’re really about supporting black lives ,,@GKMC18,,1283757106508824576,https://twitter.com/joel__xx/status/1283757106508824576,Negative
2020-07-16 13:33:20,TheJosh_H,greg_doucette,0,0,0,A great way to end the violent crime depicted in this video is to defund the police. ,,,,1283756604723167232,https://twitter.com/TheJosh_H/status/1283756604723167232,Negative
2020-07-16 13:33:17,MrFengi,CNBC,1,2,3,In other words: Defund the rich. ,,,,1283756593818075136,https://twitter.com/MrFengi/status/1283756593818075136,Positive
2020-07-16 13:23:42,TheShanaEast,PhilipRocco,1,0,3,"Really proud of my boo today—check out his latest, “State and Local Austerity is a Death Trap – Rip it Up and Start Again”",,,,1283754182894395392,https://twitter.com/TheShanaEast/status/1283754182894395392,Negative
2020-07-16 13:09:59,wetfromsobbing,,0,3,22,"I need @chicagosmayor to stop threatening another shut down and just FUCKING DO IT. People are still dying. Also defund the police, you coward",,@chicagosmayor,,1283750730751447044,https://twitter.com/wetfromsobbing/status/1283750730751447044,Negative
2020-07-16 12:54:27,CocaineKickz,dreadedgod,0,0,0,Defund the police.. the scared of girls in bikinis.. Meg clearly needs help.. and they taking they sweet ass time.. ,,,,1283746818845745154,https://twitter.com/CocaineKickz/status/1283746818845745154,Negative
2020-07-16 12:53:19,okaychicago,AldermanSmith43,1,0,1,"This driveling nonsense is born out of alphabet soup, and alphabet soup is how they will try to change as little as possible.",,,,1283746537022128128,https://twitter.com/okaychicago/status/1283746537022128128,Negative
2020-07-16 12:45:06,himissjulie,mojo_girl,1,0,1,"I know I feel somewhat powerless?? I write my reps but yeah, I’m baffled that people closer to the situation don’t do something!!!",,,,1283744466831118338,https://twitter.com/himissjulie/status/1283744466831118338,Negative
2020-07-16 12:39:50,okaychicago,,0,0,4,Remember 2010 when u were a homo if ur basketball shorts with no pockets didn’t go all the way past ur knee,,,,1283743140374077440,https://twitter.com/okaychicago/status/1283743140374077440,Negative
2020-07-16 12:35:50,iffylube,spcetri,1,0,2,Because you’re an angel and you deserve a lot of good ,,,,1283742137247510530,https://twitter.com/iffylube/status/1283742137247510530,Positive
2020-07-16 12:21:07,dayshasourcepr,,1,1,1,"Totally insane, they are erasing HISTORY #FreePalestine",,,#FreePalestine,1283738429696749577,https://twitter.com/dayshasourcepr/status/1283738429696749577,Positive
2020-07-16 12:18:46,dayshasourcepr,skaijackson,0,0,2,!!!!,,,,1283737838773772291,https://twitter.com/dayshasourcepr/status/1283737838773772291,Positive
2020-07-16 12:16:34,iffylube,bmvh20,0,0,0,"I’m soooOOooO fucking proud of you, bb. You’re amazing. ",,,,1283737287801610240,https://twitter.com/iffylube/status/1283737287801610240,Positive
2020-07-16 12:08:30,DavidFromChiraq,ABC7Chicago,1,0,1,Defund CPS,,,,1283735257427202049,https://twitter.com/DavidFromChiraq/status/1283735257427202049,Positive
2020-07-16 11:50:56,xoau,iinvisbleman,0,0,0,Take that up with LA county. We say defund the police and THEY** are the ones choosing qualified and educated employees to let go. It people who are out here trying to protect the public from rabid dogs off their leashes.,,,,1283730836014149632,https://twitter.com/xoau/status/1283730836014149632,Negative
2020-07-16 11:48:24,MartzDan,UnclePaulyD,3,0,3,"Your comment comes across as a Republican talking point that doesn’t want answering, and that’s in part because the answers are obvious and currently being loudly shouted. Defund the police, for example. AOC specifically has called for taxing the wealthy to pay for programs.",,,,1283730198790381569,https://twitter.com/MartzDan/status/1283730198790381569,Negative
2020-07-16 11:45:38,Smallschools,,0,0,0,"LA Teachers Union on Opening Schools: Medicare for All, Defund Police, New Wealth Tax, End Charter Schools ",,,,1283729501919354880,https://twitter.com/Smallschools/status/1283729501919354880,Negative
2020-07-16 11:30:24,KayKay_7053,vananacabana,0,0,0,Lol defund the police. They ain’t worth shit anyway. ,,,,1283725669701165056,https://twitter.com/KayKay_7053/status/1283725669701165056,Negative
2020-07-16 11:15:56,dayshasourcepr,,0,0,0,THEY TRYNNA RECRUIT ME FOR ANOTHER MLM. Time to go to sleep ,,,,1283722028609163265,https://twitter.com/dayshasourcepr/status/1283722028609163265,Negative
2020-07-16 11:00:04,dayshasourcepr,,0,0,0,Every person I grew up with/went to school with are so different from me,,,,1283718033211641856,https://twitter.com/dayshasourcepr/status/1283718033211641856,Positive
2020-07-16 10:57:09,dayshasourcepr,,0,0,0,I have to get up in an hour to walk Roman ,,,,1283717299799764993,https://twitter.com/dayshasourcepr/status/1283717299799764993,Negative
2020-07-16 10:54:09,dayshasourcepr,CapoLaro,0,0,0,Same here but if I see bad reviews I’m not booking because this is my life. I’m terrified of flying and all I hear about Spirit is how bad peoples experience are and I just don’t have energy to hope I have calm safe flight home. I’m sticking with southwest,,,,1283716543986257920,https://twitter.com/dayshasourcepr/status/1283716543986257920,Negative
2020-07-16 10:49:53,dayshasourcepr,CapoLaro,1,0,0,You deserve better smh,,,,1283715473008467968,https://twitter.com/dayshasourcepr/status/1283715473008467968,Positive
2020-07-16 10:48:36,dayshasourcepr,CapoLaro,1,0,0,You sound like someone who never flown with spirit or haven’t flown at all,,,,1283715149849939968,https://twitter.com/dayshasourcepr/status/1283715149849939968,Negative
2020-07-16 10:29:03,HOTAZZ_MESS,PA,1,0,2,I’m gonna make a motion to cut off all funding for all protesters / marxists / and anyone trying to festering our country. Stop the funding! Do away with welfare except for the elderly. Make their Azz work. Defund the Lazy #HotMess ,,,#HotMess,1283710229058813952,https://twitter.com/HOTAZZ_MESS/status/1283710229058813952,Negative
2020-07-16 10:07:31,dayshasourcepr,,1,0,0,I TRAVEL TWICE A YEAR AND I NEVER WAS DESPERATE ENOUGH FOR SPIRIT,,,,1283704810454294528,https://twitter.com/dayshasourcepr/status/1283704810454294528,Negative
2020-07-16 10:06:54,dayshasourcepr,,1,0,0,"WHY DO YALL FLY SPIRIT, ASKING FOR MYSELF.",,,,1283704656594706433,https://twitter.com/dayshasourcepr/status/1283704656594706433,Negative
2020-07-16 10:06:26,dayshasourcepr,lifeasaisha_,0,0,4,ITS ALWAYS SPIRIT I-,,,,1283704535899418624,https://twitter.com/dayshasourcepr/status/1283704535899418624,Negative
2020-07-16 09:59:52,dayshasourcepr,vananacabana,0,0,0,Wtf,,,,1283702883788230656,https://twitter.com/dayshasourcepr/status/1283702883788230656,Negative
2020-07-16 09:59:26,dayshasourcepr,,0,0,0,There is a time and place for everything and an airport isn’t that place. We almost had the same situation a handful of times but we’ve kept our cool because airports don’t place that smh.,,,,1283702777009459200,https://twitter.com/dayshasourcepr/status/1283702777009459200,Positive
2020-07-16 08:48:23,brdavids,,0,0,0,Defund teachers Baseline budgeting Show Unions the Money ,,,,1283684894221238274,https://twitter.com/brdavids/status/1283684894221238274,Negative
2020-07-16 08:22:01,BaburRealer,,0,0,0,"Record numbers of Americans are trying to buy guns amid the coronavirus pandemic, George Floyd’s killing and the movement to defund police ",,,,1283678261462085633,https://twitter.com/BaburRealer/status/1283678261462085633,Negative
2020-07-16 07:57:02,idoheartfailure,Lidia07461636,0,0,3,Sending HIPA information to the White House is against the law. They aren’t scientist and trump has lost his mind. He’s dismantling everything in the country now wants to defund USPS because of mail in ballots. So he can rig the election. He’s desperate,,,,1283671973873287171,https://twitter.com/idoheartfailure/status/1283671973873287171,Negative
2020-07-16 06:42:21,harmothagod,vananacabana,0,3,3,Y’all defunding essential workers before y’all defund cops? ,,,,1283653176823099393,https://twitter.com/harmothagod/status/1283653176823099393,Negative
2020-07-16 06:31:22,jtreeeez,dreadedgod,0,0,3,DEFUND THE FUCKING POLICE ,,,,1283650413879791616,https://twitter.com/jtreeeez/status/1283650413879791616,Negative
2020-07-16 06:07:45,MsGoody2Shoes33,BurgessOwens,0,0,1,"Defund Louis Farrakhan? That'll never happen. He's the head of the Nation of Islam and that's where his income is derived from. Also, he's friends with some white people, visits Christian churches, and is considered a leader in black communities. ",,,,1283644469330489345,https://twitter.com/MsGoody2Shoes33/status/1283644469330489345,Negative
2020-07-16 05:46:28,BrookeAshley923,,0,1,2,Guys if they defund and disband USPS it means it's no longer a felony to fuck with someone's mail....... voter suppression will be the least of someones issue when their paycheck gets swiped out of their mailbox.,,,,1283639115863543815,https://twitter.com/BrookeAshley923/status/1283639115863543815,Negative
2020-07-16 04:56:10,coachmooktv,dreadedgod,0,0,1,defund these useless mfs like wtf ,,,,1283626457047216130,https://twitter.com/coachmooktv/status/1283626457047216130,Negative
2020-07-16 04:53:29,BeastofBurdon,cindilou20,5,0,3,Defund/abolish the police doesn’t mean getting rid of Law Enforcement. It means dismantling a flawed system and replacing it with a better one. We don’t have to continue as is just because “it’s always been this way”. We can learn and grow. What we have now isn’t working.,,,,1283625779490947074,https://twitter.com/BeastofBurdon/status/1283625779490947074,Negative
2020-07-16 04:11:05,okaychicago,Seamus_Malek,0,0,0,Thank you so much for this,,,,1283615111618473984,https://twitter.com/okaychicago/status/1283615111618473984,Positive
2020-07-16 04:05:44,smcgov34,AlexBerenson,0,0,0,defund them and hire H1B's who won't turn your kids into SJW's,,,,1283613762696761345,https://twitter.com/smcgov34/status/1283613762696761345,Positive
2020-07-16 04:05:08,_SincerelyAshB,RosaGoldensohn,0,0,0,Defund the police. They have too much power &amp; are held to no accountability. ,,,,1283613612733595648,https://twitter.com/_SincerelyAshB/status/1283613612733595648,Negative
2020-07-16 04:00:18,OwenWarland,IsraelUSAforevr,0,0,0,Defund how?,,,,1283612395462627329,https://twitter.com/OwenWarland/status/1283612395462627329,Positive
2020-07-16 03:51:57,MeierEyeYam,RichardGrenell,3,4,76,I guess this defund movement has a few unexpected consequences.,,,,1283610295072690178,https://twitter.com/MeierEyeYam/status/1283610295072690178,Negative
2020-07-16 03:23:32,bobvail,CHIRPRadio,1,0,1,Huge bummer. 2021 can’t get here soon enough,,,,1283603144824455168,https://twitter.com/bobvail/status/1283603144824455168,Negative
2020-07-16 03:22:00,meat,condustasanchez,0,0,0,and thank you :),,,,1283602760575967233,https://twitter.com/meat/status/1283602760575967233,Positive
2020-07-16 03:21:50,meat,condustasanchez,0,0,1,"Andersonville :) I’m super excited, it’s new construction too",,,,1283602717156544513,https://twitter.com/meat/status/1283602717156544513,Positive
2020-07-16 03:15:01,83mmlinz,,0,0,0,I'm confused why hospitals can't just tell him to kick rocks.. what is he going to do threaten to defund hospitals,,,,1283601002655088640,https://twitter.com/83mmlinz/status/1283601002655088640,Negative
2020-07-16 03:09:38,JazzyEBerry,donwinslow,1,0,0,Texas votes not to defund the police. They don’t want change. They’re red and they’re proud,,,,1283599644514230272,https://twitter.com/JazzyEBerry/status/1283599644514230272,Negative
2020-07-16 03:05:40,bobvail,J_Marrs_,1,0,0,"What’s not to get? Let’s strip the spending power of the millions that lost their job or were furloughed because of a global pandemic (which was exasperated by the lack of a fed response) and, in the process, worsen the economic and homelessness crises.",,,,1283598646211153922,https://twitter.com/bobvail/status/1283598646211153922,Positive
2020-07-16 03:04:35,RepChuyGarcia,RepMikeQuigley,3,11,30,ICE's so-called ‘citizen academies’ are nothing more than taxpayer-funded PR stunts to improve the image of an agency that continues to cage migrant children in inhumane and deadly detention centers. I’m proud to support @RepMikeQuigley's efforts to defund these activities. ,,@RepMikeQuigley,,1283598376865595392,https://twitter.com/RepChuyGarcia/status/1283598376865595392,Negative
2020-07-16 02:43:35,Ekoliii,dreadedgod,0,0,3,how many of meg’s fans y’all think gon wanna defund the police now? ,,,,1283593092000632833,https://twitter.com/Ekoliii/status/1283593092000632833,Negative
2020-07-16 02:32:12,SniperGangKeee,dreadedgod,0,0,2,Defund the Police. This shit sick ,,,,1283590227655905281,https://twitter.com/SniperGangKeee/status/1283590227655905281,Negative
2020-07-16 02:27:37,DewsSox79,,0,0,4,"So George Floyd murder happens and within days: cities destroyed, defund police, pro sports name changes etc etc...explain to me how how the US changed this fast.",,,,1283589072418672640,https://twitter.com/DewsSox79/status/1283589072418672640,Positive
2020-07-16 02:05:17,fb_illini,illini101458,0,0,0,"America? Who’s this “America” ur speaking4? America fed up w/chaos. If carter couldn’t make it through gas shortage & hostage situation, u REALLY THINK he’s gonna make it thru impeachment, divisiveness, pandemic, BLM, Defund police and a white power tweet? And more pandemic?lol",,,,1283583451606605827,https://twitter.com/fb_illini/status/1283583451606605827,Negative
2020-07-16 02:01:08,OnTapeWithJohn,JAGeorgeII,0,0,1,BOB possessing the White House would explain so much,,,,1283582407162175488,https://twitter.com/OnTapeWithJohn/status/1283582407162175488,Negative
2020-07-16 01:57:08,OnTapeWithJohn,megannnkoontz,1,0,2,Link to it when it’s up!,,,,1283581402982875139,https://twitter.com/OnTapeWithJohn/status/1283581402982875139,Positive
2020-07-16 01:30:08,politixalr00m1,imabigboy69,1,0,2,I’m salivating,,,,1283574604850761730,https://twitter.com/politixalr00m1/status/1283574604850761730,Negative
2020-07-16 01:22:33,trapprincess_,dreadedgod,0,0,0,DEFUND THE POLICE! x INFINITY ,,,,1283572699374256129,https://twitter.com/trapprincess_/status/1283572699374256129,Negative
2020-07-16 01:15:15,OnTapeWithJohn,ChrisStyneMusic,0,0,1,Yeah i can definitely see that,,,,1283570861790896129,https://twitter.com/OnTapeWithJohn/status/1283570861790896129,Positive
2020-07-16 01:14:07,Saint_Joseph0,chicagotribune,1,0,14,Knowing the teachers they will strike on the first day of virtual learning - defund them -,,,,1283570575139639298,https://twitter.com/Saint_Joseph0/status/1283570575139639298,Positive
2020-07-16 01:13:38,boxsquat,slow_t2020,0,0,0,The father's invitation is probably my favorite..,,,,1283570454096207876,https://twitter.com/boxsquat/status/1283570454096207876,Positive
2020-07-16 01:11:44,CarminRosado,,1,1,4,"Oop...@klytlehernandez says many of the Qs pushing back on investment are false questions (ie. what would we invest in if we defund?) bc activists have been clear for decades about where to invest, we have BLUEPRINTS. Our job is to communicate that more clearly. @UrbanHistoryA",,@klytlehernandez @UrbanHistoryA,,1283569974301405184,https://twitter.com/CarminRosado/status/1283569974301405184,Negative
2020-07-16 01:11:32,Roonie_Bear,,7,173,179,"Besides the Democrats do you know who else wants to defund the Police? The drug cartel, the gangs in the cities, cat burglars in the shadows, the perverts trolling the parks and that freak rapists guy with no morals. That’s who stands with Democrats on defunding the police! No! ",,,,1283569926138142720,https://twitter.com/Roonie_Bear/status/1283569926138142720,Positive
2020-07-16 01:09:15,qxeen_bridget,vananacabana,0,2,3,so yall can defund the mail... but not the police? interesting ,,,,1283569351975751685,https://twitter.com/qxeen_bridget/status/1283569351975751685,Negative
2020-07-16 01:07:58,ehandsman,nmbville,0,0,0,DEFUND THE POLICE. ,,,,1283569027483348997,https://twitter.com/ehandsman/status/1283569027483348997,Negative
2020-07-16 01:06:41,sebvargas__,Swingtime69,3,2,16,Defund the police doesn’t mean get rid of the police. Do some research.,,,,1283568706954711040,https://twitter.com/sebvargas__/status/1283568706954711040,Negative
2020-07-16 01:06:27,Itss_Jazsy,dreadedgod,0,2,4,Why did Kelsey have to spread her legs like that tho? And they clearly see Megan is bleeding. Smh this why we wanna defund the police ,,,,1283568645290033154,https://twitter.com/Itss_Jazsy/status/1283568645290033154,Positive
2020-07-16 00:40:37,TyroneW79180291,realDonaldTrump,0,0,0,YOU NEED TO DRAIN YOUR SWAMP IF YOU ALL ABOUT AMERICANS. IM HELPING YOU BE THE BEST PRESIDENT. DEFUND CROOKED ONES. THEY BACKGROUND WORSTER THAN ANYONE. I PROVED THAT. YOU WANT MORE? LET ME KNOW.,,,,1283562145079341056,https://twitter.com/TyroneW79180291/status/1283562145079341056,Negative
2020-07-16 00:40:00,_LaVicko,,2,1,1,I’m just saying there’s some pro cop ppl today who can jump on the defund wagon tomorrow if we have the convo. There’s a pissed off worker somewhere outside our clique ready to risk it all not just for a union but to be anti capitalist. I’m. Just. Sayin.,,,,1283561991639126018,https://twitter.com/_LaVicko/status/1283561991639126018,Negative
2020-07-16 00:35:48,realgracestuewe,,0,0,1,Me: “Mom I think your a closet lesbian” Her: *unphased* “Ok whatever sorry?”,,,,1283560934238310402,https://twitter.com/realgracestuewe/status/1283560934238310402,Negative
2020-07-16 00:35:12,meat,,1,4,25,they did surgery on a cake,,,,1283560781632679937,https://twitter.com/meat/status/1283560781632679937,Negative
2020-07-16 00:30:47,ThisisSterling,jadorejanayy,0,0,2,HAHAHAHAHA YESSSSSS,,,,1283559670263808002,https://twitter.com/ThisisSterling/status/1283559670263808002,Positive
2020-07-16 00:25:23,gscsamerica,WSJ,0,0,0,"Yeah, because its our #2ndAmendment rights to purchase a firearm to defend ourselves. We had the corona virus, the protests, and now the Left trying to defund the police. We need something to protect ourselves, instead of relying on the government #MAGA #SilentMajorityRising",,,#2ndAmendment #MAGA #SilentMajorityRising,1283558312701841408,https://twitter.com/gscsamerica/status/1283558312701841408,Negative
2020-07-16 00:23:43,alainadulecki,UgoOkere,0,0,1,Congrats Nushrat!!!!,,,,1283557894135459840,https://twitter.com/alainadulecki/status/1283557894135459840,Positive
2020-07-15 23:57:00,gretelisabeth,,0,2,6,god please help me,,,,1283551168183107586,https://twitter.com/gretelisabeth/status/1283551168183107586,Negative
2020-07-15 23:50:33,meat,jpbrammer,0,0,8,rest now ,,,,1283549544484143105,https://twitter.com/meat/status/1283549544484143105,Negative
2020-07-15 23:47:13,mads_018,,0,0,1,WE SAID DEFUND THE COPS NOT THE POSTAL SERVICE WTF,,,,1283548708152508422,https://twitter.com/mads_018/status/1283548708152508422,Positive
2020-07-15 23:44:50,Glen_Bobo,dreadedgod,0,1,5,Defund all these mfs ,,,,1283548108714983425,https://twitter.com/Glen_Bobo/status/1283548108714983425,Positive
2020-07-15 23:44:43,okaychicago,tobias31,0,0,0,Tobias Harris is only 6 years older than me what the fuck,,,,1283548076976873476,https://twitter.com/okaychicago/status/1283548076976873476,Negative
2020-07-15 23:42:46,therealtomship,LoWudang,1,0,0,"the question Biden was asked was about ""diverting"" funds but the ad makes it seem like he was asked about ""defunding"" the police. As you've illustrated, there's a lot of confusion about what people are talking about when they use the term ""defund"" the police.",,,,1283547586637500417,https://twitter.com/therealtomship/status/1283547586637500417,Positive
2020-07-15 23:35:47,offffice,SenBobCasey,0,0,2,"Senator you are a Democrat. Nothing Democrats do is helpful. Why don’t you defund the police, tear down a statue and call someone a racist?",,,,1283545831044513793,https://twitter.com/offffice/status/1283545831044513793,Negative
2020-07-15 23:30:07,meat,mallyvai,0,0,1,thanks!,,,,1283544405182488577,https://twitter.com/meat/status/1283544405182488577,Positive
2020-07-15 23:28:28,SunriseMvmtChi,,0,2,6,"We will also be hosting a virtual collective action call on Friday to contact the mayor and target aldermen to get CPD out of CPS, support CPAC, and defund cpd!! Sign up at: ",,,,1283543986548944897,https://twitter.com/SunriseMvmtChi/status/1283543986548944897,Positive
2020-07-15 23:18:42,meat,psyfe,0,0,2,“I’m not owned!” my apartment yells,,,,1283541530133901312,https://twitter.com/meat/status/1283541530133901312,Negative
2020-07-15 23:16:08,meat,meat,1,0,1,amazing what you can get outside the bay area ,,,,1283540882818502657,https://twitter.com/meat/status/1283540882818502657,Negative
2020-07-15 23:15:53,meat,RobertStillwell,1,0,2,nope,,,,1283540821766266880,https://twitter.com/meat/status/1283540821766266880,Positive
2020-07-15 23:15:43,JorgeGuapo22,vananacabana,0,2,4,"Defund police. Fund the USPS, instead. ",,,,1283540779810598912,https://twitter.com/JorgeGuapo22/status/1283540779810598912,Negative
2020-07-15 23:14:47,joyfergie,,0,0,0,LIAR -with your 3rd grade reading level you can't comprehend what defund the police means ,,,,1283540543113437184,https://twitter.com/joyfergie/status/1283540543113437184,Negative
2020-07-15 23:12:08,btoch,jaboukie,0,0,1,What did he know,,,,1283539876311437314,https://twitter.com/btoch/status/1283539876311437314,Positive
2020-07-15 23:10:32,meat,,4,0,21,I’m buying a condo ,,,,1283539475256217602,https://twitter.com/meat/status/1283539475256217602,Negative
2020-07-15 23:09:06,okaychicago,,0,0,0,Hudson Yards is ugly,,,,1283539112688050180,https://twitter.com/okaychicago/status/1283539112688050180,Negative
2020-07-15 23:03:27,StefMcNeely,chicagosmayor,0,0,0,"If you believe this, @chicagosmayor, defund the police. Get the CPD out of CPS. End the school to prison pipeline now. Invest in communities, invest in schools, invest in children, not the police. We can build real public safety, but this can't be reformed. ",,@chicagosmayor,,1283537692102397952,https://twitter.com/StefMcNeely/status/1283537692102397952,Negative
2020-07-15 22:57:08,realgracestuewe,,0,0,1,Let a boy repeated call/FaceTime me when I didn’t say I was down for that and see how u get ignored for a week. Second instance is a block. Bitch I’m a Libra but my Venus is in Virgo dont FUCK with me,,,,1283536102620528642,https://twitter.com/realgracestuewe/status/1283536102620528642,Negative
2020-07-15 22:56:46,bsniz,nathanallebach,1,0,5,defund blue checkmarks,,,,1283536010723246080,https://twitter.com/bsniz/status/1283536010723246080,Positive
2020-07-15 22:49:06,arcadefriar,,2,1,4,Hey @chicagosmayor don't tweet anything for 5 minutes if you're gonna defund the CPD,,@chicagosmayor,,1283534082513809409,https://twitter.com/arcadefriar/status/1283534082513809409,Negative
2020-07-15 22:47:46,meat,khale_,0,0,2,please do not tempt fate like this. 2020 is not over,,,,1283533746038362116,https://twitter.com/meat/status/1283533746038362116,Negative
2020-07-15 22:35:47,meat,crissles,1,0,4,the comma is doing a lot of work in the first tweet and i don’t blame the repliers,,,,1283530727892627456,https://twitter.com/meat/status/1283530727892627456,Positive
